Counter,Time,Bin 15,Bin 10,Bin 6,Bin 7,Bin 13,Bin 3,Checksum,Bin 0,Bin5 MToF,PM10,Bin 1,Bin 12,Bin 11,PM2.5,Bin 2,Pressure,Bin3 MToF,Temperature,Bin1 MToF,Bin 8,Bin 14,Sampling Period,SFR,Bin 4,Bin 9,Bin 5,PM1,Bin7 MToF
115,68.48320269584656,0,0,1,0,0,33,1702,996,3.6666666666666665,448.4197082519531,502,0,0,446.3887023925781,168,,8.333333333333334,,5.666666666666667,0,0,0.5037440061569214,4.355959892272949,1,0,1,367.9615173339844,0.0
116,69.0830385684967,0,0,4,0,0,29,1621,945,0.0,434.0018615722656,468,0,0,429.8028869628906,173,,7.0,,5.666666666666667,0,0,0.5042773485183716,4.354450225830078,2,0,0,351.0457458496094,0.0
117,69.6811854839325,0,0,1,0,0,21,1588,974,8.666666666666666,409.0028381347656,443,0,0,407.04290771484375,145,,7.0,,5.666666666666667,0,0,0.5034666657447815,4.353695869445801,2,0,2,338.93304443359375,0.0
118,70.28010630607605,0,0,4,0,0,16,1601,981,0.0,417.1715393066406,441,0,0,413.12384033203125,155,,8.0,,5.666666666666667,0,0,0.5042986869812012,4.353318214416504,4,0,0,341.9989318847656,0.0
119,70.878493309021,0,0,0,0,0,24,1577,937,7.666666666666667,400.5439147949219,458,0,0,399.4639587402344,156,,7.0,,5.333333333333333,0,0,0.5035733580589294,4.485048770904541,1,0,1,330.9787902832031,0.0
120,71.4772675037384,0,0,0,0,0,20,1790,1065,3.0,447.45404052734375,522,0,0,446.2748718261719,179,,7.0,,5.333333333333333,0,0,0.5042773485183716,4.553949356079102,3,0,1,370.2860412597656,0.0
121,72.07575106620789,0,0,0,0,0,24,1754,1047,8.333333333333334,449.2545166015625,502,0,0,448.042724609375,178,,7.0,,5.666666666666667,0,0,0.5035733580589294,4.45117712020874,2,0,1,370.9478454589844,0.0
122,72.67585778236389,0,0,1,0,0,25,1863,1084,8.333333333333334,496.5016174316406,525,0,0,494.2061462402344,224,,7.333333333333333,,5.666666666666667,0,0,0.5043200254440308,4.4015116691589355,2,0,2,402.8684387207031,0.0
123,73.27414441108704,0,0,3,1,0,10,1451,898,0.0,366.77484130859375,398,0,0,360.9319763183594,141,,7.666666666666667,,5.333333333333333,0,0,0.5035733580589294,4.510489463806152,0,0,0,300.0394592285156,5.0
124,73.87325286865234,0,0,1,0,0,26,1581,944,7.666666666666667,397.53900146484375,434,0,0,395.6134338378906,172,,6.666666666666667,,5.333333333333333,0,0,0.5048533082008362,4.5670270919799805,3,0,1,324.454833984375,0.0
125,74.48164987564087,0,0,1,0,0,31,1724,981,10.333333333333334,451.4187316894531,527,0,0,449.427734375,183,,7.0,,5.666666666666667,0,0,0.5038080215454102,4.457414627075195,0,0,1,368.7850341796875,0.0
126,75.08370614051819,0,0,0,0,0,47,1979,1113,5.333333333333333,532.3380126953125,572,0,0,530.2389526367188,238,,7.0,,5.666666666666667,0,0,0.504149317741394,4.4045586585998535,6,0,3,427.92938232421875,0.0
127,75.69388771057129,0,0,0,0,0,30,1819,1030,7.666666666666667,474.6566467285156,542,0,0,473.2000427246094,212,,7.333333333333333,,5.333333333333333,0,0,0.5040426850318909,4.512088775634766,4,0,1,385.81011962890625,0.0
128,76.30443954467773,0,0,0,0,0,25,1957,1096,4.333333333333333,519.534912109375,613,0,0,518.1007690429688,219,,7.666666666666667,,5.666666666666667,0,0,0.5041919946670532,4.431086540222168,3,0,1,424.92730712890625,0.0
129,76.91533517837524,0,0,4,0,0,29,1716,1004,6.666666666666667,459.1412048339844,477,0,0,454.5650329589844,196,,7.333333333333333,,5.666666666666667,0,0,0.5035306811332703,4.391666412353516,4,0,2,368.85626220703125,0.0
130,77.52510285377502,0,0,0,0,0,32,1789,1053,8.666666666666666,467.1726379394531,525,0,0,465.7626647949219,176,,7.666666666666667,,5.666666666666667,0,0,0.50408536195755,4.372218132019043,1,0,2,384.85589599609375,0.0
131,78.12371277809143,0,0,0,0,0,37,1823,1012,4.333333333333333,492.7438659667969,568,0,0,491.1962890625,201,,7.666666666666667,,5.666666666666667,0,0,0.5036159753799438,4.362558841705322,4,0,1,400.6863098144531,0.0
132,78.72381973266602,0,0,2,0,0,27,1718,1023,0.0,447.1512756347656,505,0,0,444.5236511230469,158,,8.0,,5.666666666666667,0,0,0.5042986869812012,4.3577446937561035,3,0,0,368.7322692871094,0.0
133,79.32218360900879,0,0,3,0,0,30,1946,1092,0.0,533.0540161132812,583,0,0,529.2826538085938,234,,7.333333333333333,,5.666666666666667,0,0,0.5037440061569214,4.355341911315918,4,0,0,429.3505554199219,0.0
134,79.92198991775513,0,0,2,0,0,29,1799,961,6.333333333333333,497.68157958984375,595,0,0,494.7244567871094,209,,7.333333333333333,,5.666666666666667,0,0,0.5043200254440308,4.354141712188721,2,0,1,401.8838806152344,0.0
135,80.52042770385742,0,0,1,0,0,39,2048,1111,0.0,550.1868896484375,640,0,0,547.83154296875,253,,7.666666666666667,,5.333333333333333,0,0,0.5035093426704407,4.485485553741455,4,0,0,443.0281066894531,0.0
136,81.12017917633057,0,0,1,0,0,48,2092,1153,9.0,576.8638305664062,626,0,0,564.0972900390625,254,,7.0,,5.666666666666667,1,0,0.50408536195755,4.418219566345215,6,0,3,453.7430725097656,0.0
137,81.71890783309937,0,0,2,0,0,22,1698,1023,3.0,440.9898986816406,480,0,0,438.274169921875,167,,7.333333333333333,,5.666666666666667,0,0,0.5034880042076111,4.3853373527526855,3,0,1,362.5812072753906,0.0
138,82.31891632080078,0,0,2,0,0,20,1766,1057,4.333333333333333,460.7158508300781,512,0,0,458.0834655761719,174,,8.0,,5.666666666666667,0,0,0.504256010055542,4.36907958984375,0,0,1,379.9750671386719,0.0
139,82.91713523864746,0,0,5,0,0,26,1761,1010,5.0,475.2681884765625,528,0,0,469.7425537109375,185,,8.333333333333334,,5.666666666666667,0,0,0.5034666657447815,4.360995292663574,3,0,4,382.7923278808594,0.0
140,83.51598238945007,0,0,1,0,0,39,1999,1097,3.0,541.5538940429688,643,0,0,539.1580810546875,214,,7.666666666666667,,5.666666666666667,0,0,0.5045760273933411,4.356964111328125,4,0,1,440.2944030761719,0.0
141,84.11859965324402,0,0,1,0,0,31,1929,1087,7.0,521.5671997070312,589,0,0,519.1653442382812,216,,7.333333333333333,,5.666666666666667,0,0,0.5039786696434021,4.354951858520508,3,0,2,423.94598388671875,0.0
142,84.72185397148132,0,1,3,0,0,25,1847,1029,8.333333333333334,556.6677856445312,558,0,0,504.4895324707031,226,,7.333333333333333,,5.666666666666667,0,0,0.504256010055542,4.353946685791016,3,0,2,408.310302734375,0.0
143,85.32020306587219,0,0,2,0,0,39,1726,944,8.333333333333334,471.873779296875,547,0,0,468.81884765625,189,,7.333333333333333,,5.666666666666667,0,0,0.5035093426704407,4.353443622589111,4,0,1,380.5238342285156,0.0
144,85.92060351371765,0,0,4,0,0,29,1970,1085,0.0,524.9222412109375,623,0,0,520.6199340820312,227,,6.666666666666667,,5.333333333333333,0,0,0.5046399831771851,4.485115051269531,2,0,0,423.4581604003906,0.0
145,86.51911425590515,0,0,2,0,0,31,1849,991,9.666666666666666,487.2826843261719,609,0,0,484.27386474609375,208,,7.333333333333333,,5.333333333333333,0,0,0.5039573311805725,4.553983688354492,7,0,1,393.2174072265625,0.0
146,87.12155532836914,0,0,4,0,0,38,1786,1002,0.0,474.8117370605469,542,0,0,470.472900390625,197,,7.0,,5.666666666666667,0,0,0.5045973062515259,4.451193809509277,3,0,0,381.8856201171875,0.0
147,87.72862648963928,0,0,5,0,0,42,2033,1085,0.0,562.544921875,651,0,0,557.1397094726562,247,,7.333333333333333,,5.666666666666667,0,0,0.5038719773292542,4.401519298553467,3,0,0,448.2436828613281,0.0
148,88.32931303977966,0,0,2,0,0,45,1985,1071,0.0,545.5823364257812,627,0,0,542.4117431640625,236,,8.333333333333334,,5.666666666666667,0,0,0.50408536195755,4.377095699310303,4,0,0,438.0810852050781,0.0
149,88.92780113220215,0,0,3,0,0,38,1964,1085,8.666666666666666,543.0679931640625,587,0,0,539.0078735351562,248,,7.0,,5.666666666666667,0,0,0.5035733580589294,4.364985466003418,1,0,2,434.07977294921875,0.0
150,89.52769494056702,0,0,3,0,0,38,1970,1026,13.666666666666666,557.46533203125,638,0,0,553.010009765625,257,,7.666666666666667,,5.666666666666667,0,0,0.5042773485183716,4.358955383300781,4,0,4,442.0443115234375,0.0
151,90.12603998184204,0,0,0,0,0,28,1584,949,0.0,407.9259338378906,468,0,0,406.9635314941406,138,,7.333333333333333,,5.666666666666667,0,0,0.5035946369171143,4.355946063995361,1,0,0,339.7696838378906,0.0
152,90.72602701187134,0,0,0,0,0,31,1704,1007,0.0,444.9557800292969,499,0,0,443.817626953125,165,,8.0,,5.666666666666667,0,0,0.5041706562042236,4.354443073272705,2,0,0,367.5114440917969,0.0
153,91.32440090179443,0,0,2,1,0,20,1894,1049,2.6666666666666665,520.9900512695312,603,0,0,514.9185180664062,214,,7.333333333333333,,5.666666666666667,0,0,0.5034666657447815,4.353692054748535,3,0,2,420.3088684082031,9.666666666666666
154,91.92473244667053,0,0,2,0,0,49,2219,1098,7.333333333333333,644.6765747070312,741,0,0,640.8971557617188,325,,7.333333333333333,,5.666666666666667,0,0,0.5044053196907043,4.353316783905029,2,0,2,507.8132629394531,0.0
155,92.52308654785156,0,0,0,0,0,53,2092,1083,0.0,569.6444702148438,692,0,0,567.9036865234375,262,,8.0,,5.333333333333333,0,0,0.5036799907684326,4.485048294067383,2,0,0,457.0003967285156,0.0
156,93.12298536300659,0,0,4,0,0,49,2124,1080,8.333333333333334,597.7462768554688,709,0,0,592.728759765625,279,,6.666666666666667,,5.666666666666667,0,0,0.5043839812278748,4.4180073738098145,1,0,2,472.945068359375,0.0
157,93.72123599052429,0,0,3,1,0,44,2044,1073,15.666666666666666,554.7252807617188,673,0,0,547.8726196289062,246,,6.666666666666667,,5.333333333333333,0,0,0.5035733580589294,4.519134998321533,3,0,1,440.7897644042969,11.0
158,94.3228919506073,0,0,2,0,0,29,1922,1055,15.0,520.0157470703125,594,0,0,516.885009765625,235,,7.0,,5.666666666666667,0,0,0.5047039985656738,4.434481620788574,6,0,1,418.3005676269531,0.0
159,94.92896270751953,0,0,1,0,0,42,1940,1013,0.0,532.928955078125,662,0,0,530.5616455078125,216,,7.666666666666667,,5.666666666666667,0,0,0.503167986869812,4.393333435058594,6,0,0,430.4787292480469,0.0
160,95.53095865249634,0,0,5,0,0,30,2009,1062,4.333333333333333,568.2271728515625,633,0,0,562.7008666992188,275,,7.666666666666667,,5.666666666666667,0,0,0.504917323589325,4.373044490814209,3,0,1,449.74615478515625,0.0
161,96.1319432258606,0,0,1,0,0,32,1801,991,3.0,491.68890380859375,565,0,0,489.5010681152344,210,,7.666666666666667,,5.666666666666667,0,0,0.504149317741394,4.362969398498535,1,0,1,398.3038330078125,0.0
162,96.73952102661133,0,0,3,0,0,39,1787,1032,6.666666666666667,477.7304382324219,516,0,0,473.61260986328125,188,,7.666666666666667,,5.666666666666667,0,0,0.5046399831771851,4.357949256896973,6,0,3,384.9578552246094,0.0
163,97.3379716873169,0,0,1,0,0,28,1933,1020,3.6666666666666665,539.552978515625,640,0,0,537.2098999023438,240,,8.333333333333334,,5.666666666666667,0,0,0.5040426850318909,4.355443954467773,3,0,1,435.04388427734375,0.0
164,97.94037985801697,0,0,1,0,0,51,2054,1023,7.0,581.3688354492188,718,0,0,578.5172119140625,251,,6.666666666666667,,5.666666666666667,0,0,0.5047893524169922,4.35419225692749,9,0,1,463.5976867675781,0.0
165,98.54266428947449,0,0,4,0,0,33,2060,1059,7.333333333333333,588.7889404296875,684,0,0,583.6385498046875,275,,7.666666666666667,,5.666666666666667,0,0,0.5039786696434021,4.353567123413086,1,0,4,466.78936767578125,0.0
166,99.14517545700073,0,0,0,0,0,43,2015,1046,0.0,546.1153564453125,676,0,0,544.541259765625,248,,6.666666666666667,,5.333333333333333,0,0,0.5046826601028442,4.485180854797363,2,0,0,440.0549011230469,0.0
167,99.74401617050171,0,0,1,0,0,38,1847,996,7.0,490.8430480957031,573,0,0,488.52642822265625,235,,7.0,,5.333333333333333,0,0,0.5042986869812012,4.554017543792725,3,0,1,393.38775634765625,0.0
168,100.3447105884552,0,0,2,0,0,40,2020,1109,8.333333333333334,522.5316162109375,641,0,0,519.45849609375,225,,7.0,,5.333333333333333,0,0,0.5048533082008362,4.589234828948975,1,0,2,422.6943664550781,0.0
169,100.94582891464233,0,0,4,0,0,40,2102,1091,8.333333333333334,583.9484252929688,677,0,0,578.85107421875,283,,7.0,,5.666666666666667,0,0,0.5040426850318909,4.467966079711914,4,0,3,461.5734558105469,0.0
170,101.5494282245636,0,0,3,0,0,44,2128,1057,7.666666666666667,610.7039184570312,708,0,0,606.4515380859375,313,,7.333333333333333,,5.666666666666667,0,0,0.5047039985656738,4.409704208374023,2,0,1,480.5296936035156,0.0
171,102.14756798744202,0,0,2,0,0,33,1793,1013,4.333333333333333,477.7608947753906,561,0,0,474.9176940917969,182,,7.666666666666667,,5.666666666666667,0,0,0.5038933157920837,4.381138324737549,1,0,1,389.8868103027344,0.0
172,102.74810147285461,0,0,3,0,0,20,1760,1007,9.0,483.62762451171875,548,0,0,480.06707763671875,180,,7.666666666666667,,6.0,0,0,0.5042346715927124,4.241832256317139,1,0,1,395.519287109375,0.0
173,103.34972333908081,0,0,2,1,0,34,1947,1024,6.333333333333333,557.1786499023438,638,0,0,550.5665283203125,243,,7.0,,5.666666666666667,0,0,0.5039573311805725,4.29666805267334,1,0,4,442.8810119628906,11.0
174,103.9534215927124,0,0,2,0,0,35,2004,1061,5.666666666666667,566.1272583007812,643,0,0,562.7850341796875,260,,7.333333333333333,,5.666666666666667,0,0,0.5047253370285034,4.324621677398682,1,0,2,452.8347473144531,0.0
175,104.55169653892517,0,0,2,0,0,39,1894,1006,7.666666666666667,529.2529296875,614,0,0,526.02587890625,228,,7.666666666666667,,5.666666666666667,0,0,0.5037226676940918,4.338735103607178,4,0,1,424.41754150390625,0.0
176,105.15227055549622,0,0,1,1,0,34,1925,1019,0.0,521.215576171875,647,0,0,516.2127075195312,223,,7.666666666666667,,5.333333333333333,0,0,0.50408536195755,4.477296829223633,0,0,0,419.64453125,11.0
177,105.75085234642029,0,0,2,0,0,31,1930,1043,0.0,530.3140258789062,605,0,0,527.2601928710938,244,,8.333333333333334,,5.666666666666667,0,0,0.5033813118934631,4.414243698120117,5,0,0,425.5992431640625,0.0
178,106.34941458702087,0,0,0,0,0,42,2047,1064,0.0,567.9459228515625,688,0,0,566.3307495117188,251,,7.0,,5.666666666666667,0,0,0.5040426850318909,4.383378505706787,2,0,0,458.0870666503906,0.0
179,106.94797992706299,0,0,1,0,0,45,2069,1068,0.0,583.031005859375,682,0,0,580.4764404296875,269,,7.666666666666667,,5.666666666666667,0,0,0.5034239888191223,4.368106842041016,4,0,0,465.8720703125,0.0
180,107.54673719406128,0,0,3,0,0,45,2183,1064,7.0,635.2960815429688,752,0,0,630.7513427734375,312,,8.333333333333334,,5.666666666666667,0,0,0.5042773485183716,4.360511302947998,5,0,2,499.8899230957031,0.0
181,108.14520764350891,0,0,3,0,0,48,2195,1089,0.0,628.0406494140625,769,0,0,623.8231811523438,281,,7.0,,5.666666666666667,0,0,0.503765344619751,4.356723308563232,5,0,0,499.331298828125,0.0
182,108.74492621421814,0,0,3,0,0,45,2063,1072,8.0,584.5403442382812,664,0,0,580.129638671875,271,,8.333333333333334,,5.666666666666667,0,0,0.504256010055542,4.354831695556641,6,0,2,463.03057861328125,0.0
183,109.34336924552917,0,0,2,0,0,42,2001,1059,10.0,582.5215454101562,619,0,0,578.8360595703125,272,,7.666666666666667,,6.0,0,0,0.5037013292312622,4.229463577270508,5,0,2,461.9337463378906,0.0
184,109.94322276115417,0,0,0,0,0,58,2182,1108,9.666666666666666,615.2415771484375,701,0,0,612.9271240234375,309,,7.333333333333333,,5.333333333333333,0,0,0.5043200254440308,4.418396949768066,4,0,2,486.5477600097656,0.0
185,110.54151034355164,0,0,0,1,0,45,2112,1048,8.333333333333334,586.2975463867188,726,0,0,581.3397827148438,283,,7.666666666666667,,5.333333333333333,0,0,0.5035520195960999,4.519338130950928,8,0,1,463.857177734375,11.0
186,111.14174461364746,0,0,1,0,0,41,1987,1034,7.0,550.1505126953125,647,0,0,547.5401611328125,260,,7.0,,5.666666666666667,0,0,0.5042986869812012,4.434579372406006,2,0,2,439.37786865234375,0.0
187,111.74002695083618,0,0,6,0,0,44,1932,1000,0.0,526.9815673828125,643,0,0,521.0655517578125,238,,6.666666666666667,,5.333333333333333,0,0,0.5035733580589294,4.5277886390686035,1,0,0,417.41156005859375,0.0
188,112.33877539634705,0,0,2,0,0,48,2112,1060,9.0,570.2007446289062,736,0,0,566.9346313476562,262,,7.333333333333333,,5.333333333333333,0,0,0.504149317741394,4.575878143310547,3,0,1,455.3143615722656,0.0
189,112.93719959259033,0,0,2,0,0,49,2119,1051,7.333333333333333,589.4822387695312,752,0,0,586.0563354492188,262,,8.0,,5.666666666666667,0,0,0.5034666657447815,4.4616265296936035,1,0,2,470.5831604003906,0.0
190,113.53589200973511,0,0,2,0,0,48,2070,1053,0.0,583.5543212890625,688,0,0,580.3287963867188,279,,6.666666666666667,,5.666666666666667,0,0,0.5040000081062317,4.406613826751709,0,0,0,463.98602294921875,0.0
191,114.13425993919373,0,0,3,0,0,39,2100,1065,5.0,573.7818603515625,732,0,0,569.786376953125,255,,7.666666666666667,,5.333333333333333,0,0,0.5034666657447815,4.513166427612305,5,0,1,458.851806640625,0.0
192,114.73430371284485,0,0,2,0,0,55,2122,1111,6.0,586.043701171875,678,0,0,582.3275756835938,270,,7.0,,5.666666666666667,0,0,0.5043626427650452,4.431605815887451,3,0,3,465.68023681640625,0.0
193,115.33289694786072,0,0,6,0,0,50,1877,1026,9.0,502.9322814941406,562,0,0,496.75555419921875,227,,6.666666666666667,,5.333333333333333,0,0,0.5036799907684326,4.526238441467285,5,0,1,396.86163330078125,0.0
194,115.93312501907349,0,0,2,0,0,35,1791,977,6.333333333333333,465.1181335449219,577,0,0,462.2907409667969,197,,7.0,,5.333333333333333,0,0,0.5049386620521545,4.5750861167907715,2,0,1,376.3834533691406,0.0
195,116.53641152381897,0,0,3,0,0,47,1968,1012,0.0,545.120361328125,647,0,0,541.1654663085938,255,,7.0,,5.666666666666667,0,0,0.5039359927177429,4.461250305175781,4,0,0,432.5338134765625,0.0
196,117.13854026794434,0,0,5,0,0,35,2054,982,3.0,594.2449340820312,744,0,0,588.5855712890625,282,,7.666666666666667,,5.666666666666667,0,0,0.5041066408157349,4.406430721282959,5,0,1,467.9408264160156,0.0
197,117.7365312576294,0,0,3,0,0,36,1883,994,3.6666666666666665,525.361083984375,611,0,0,521.41357421875,234,,7.0,,5.666666666666667,0,0,0.5036799907684326,4.379522800445557,4,0,1,419.43560791015625,0.0
198,118.33972954750061,0,0,2,0,0,57,2266,1049,0.0,670.6021728515625,806,0,0,666.7445068359375,345,,8.0,,5.666666666666667,0,0,0.5046613216400146,4.366191864013672,7,0,0,524.1857299804688,0.0
199,118.93808603286743,0,0,2,0,0,46,2233,1111,7.0,629.1615600585938,739,0,0,625.5953979492188,331,,7.666666666666667,,5.333333333333333,0,0,0.5039146542549133,4.491870880126953,3,0,1,495.8815612792969,0.0
200,119.54058885574341,0,0,2,0,0,42,2129,1041,8.333333333333334,605.9572143554688,744,0,0,602.4290161132812,293,,7.666666666666667,,5.666666666666667,0,0,0.5047039985656738,4.421314716339111,6,0,1,479.89105224609375,0.0
201,120.13871455192566,0,0,4,0,0,53,2236,1106,7.333333333333333,645.460693359375,750,0,0,640.1336059570312,318,,8.0,,5.666666666666667,0,0,0.5037226676940918,4.386861801147461,3,0,2,506.57318115234375,0.0
202,120.73770380020142,0,0,4,1,0,59,2236,1076,0.0,652.8414916992188,787,0,0,644.7013549804688,306,,8.0,,5.666666666666667,0,0,0.5036373138427734,4.36983585357666,3,0,0,510.5346984863281,3.0
203,121.3444881439209,0,0,0,0,0,34,2013,1056,11.0,562.6483154296875,662,0,0,560.90576171875,256,,7.333333333333333,,5.666666666666667,0,0,0.5038506388664246,4.361372470855713,4,0,1,452.95452880859375,0.0
204,121.96148777008057,0,0,1,0,0,45,2111,1046,7.0,604.8889770507812,731,0,0,602.113037109375,282,,7.333333333333333,,5.666666666666667,0,0,0.5040426850318909,4.357152462005615,5,0,1,481.2170104980469,0.0
205,122.56023073196411,0,0,2,0,0,51,2171,1082,6.333333333333333,613.20947265625,706,0,0,609.609130859375,326,,8.333333333333334,,5.333333333333333,0,0,0.5038293600082397,4.487082481384277,3,0,1,481.6492004394531,0.0
206,123.1708996295929,0,0,2,0,0,41,2106,1030,13.666666666666666,596.5917358398438,752,0,0,593.138671875,274,,7.333333333333333,,5.666666666666667,0,0,0.5040000081062317,4.418994426727295,6,0,1,474.6898498535156,0.0
207,123.78249883651733,0,0,5,0,0,42,2003,1040,8.333333333333334,566.7661743164062,647,0,0,561.1788330078125,266,,7.0,,5.666666666666667,0,0,0.5040213465690613,4.385719299316406,2,0,1,447.6866760253906,0.0
208,124.38169503211975,0,0,1,0,0,44,2140,1065,0.0,609.9628295898438,745,0,0,607.4542236328125,284,,8.333333333333334,,5.666666666666667,0,0,0.5040213465690613,4.369268894195557,1,0,0,487.26641845703125,0.0
209,124.98142528533936,0,0,5,0,0,49,2278,1121,6.333333333333333,643.2347412109375,777,0,0,637.4080200195312,321,,7.333333333333333,,5.333333333333333,0,0,0.5035520195960999,4.493499279022217,4,0,1,505.1368713378906,0.0
210,125.58037734031677,0,0,4,0,0,39,2034,1105,5.666666666666667,559.9981079101562,617,0,0,555.1026611328125,264,,8.0,,5.666666666666667,0,0,0.5044693350791931,4.422103404998779,3,0,2,444.9552917480469,0.0
211,126.17875385284424,0,0,1,0,0,58,2180,1046,10.333333333333334,609.0291748046875,773,0,0,606.1819458007812,297,,8.333333333333334,,5.333333333333333,0,0,0.5036799907684326,4.521276473999023,4,0,1,481.7591857910156,0.0
212,126.77899932861328,0,0,4,1,0,58,2138,1056,0.0,606.7022094726562,735,0,0,598.8153686523438,281,,7.333333333333333,,5.666666666666667,0,0,0.5047893524169922,4.435512542724609,3,0,0,475.66339111328125,9.666666666666666
213,127.37976336479187,0,0,3,0,0,59,2055,1067,2.3333333333333335,568.6917114257812,685,0,0,564.4844360351562,236,,8.0,,5.666666666666667,0,0,0.5039146542549133,4.393838882446289,4,0,1,453.658447265625,0.0
214,127.98477983474731,0,0,3,1,0,28,1848,980,0.0,500.30645751953125,619,0,0,493.9148254394531,216,,7.333333333333333,,5.333333333333333,0,0,0.5035733580589294,4.506457328796387,1,0,0,400.61297607421875,10.333333333333334
215,128.5950949192047,0,0,5,1,0,34,1927,1066,0.0,537.41748046875,610,0,0,529.093994140625,209,,8.333333333333334,,6.0,0,0,0.5035093426704407,4.299715518951416,2,0,0,430.0839538574219,6.333333333333333
216,129.19420623779297,0,0,2,0,0,40,2043,1100,14.666666666666666,552.7349243164062,652,0,0,549.5162353515625,247,,6.666666666666667,,5.333333333333333,0,0,0.5045760273933411,4.456429958343506,0,0,2,444.4397277832031,0.0
217,129.80463194847107,0,0,2,0,0,47,2150,1045,5.666666666666667,617.3848876953125,755,0,0,613.7984008789062,298,,7.666666666666667,,5.666666666666667,0,0,0.5035093426704407,4.404077529907227,1,0,2,488.60577392578125,0.0
218,130.41459393501282,0,0,3,1,0,36,2013,1052,0.0,566.82177734375,662,0,0,559.8773193359375,254,,7.666666666666667,,5.666666666666667,0,0,0.504256010055542,4.378360271453857,5,0,0,449.77935791015625,3.0
219,131.01282501220703,0,0,3,0,0,53,2169,1056,8.333333333333334,609.85986328125,755,0,0,605.5993041992188,298,,7.333333333333333,,5.333333333333333,0,0,0.5034026503562927,4.498301982879639,3,0,1,480.9566955566406,0.0
220,131.6117663383484,0,0,2,0,0,51,2112,1094,4.0,587.578857421875,681,0,0,583.8742065429688,275,,7.0,,5.666666666666667,0,0,0.5043626427650452,4.424428462982178,7,0,2,465.9776611328125,0.0
221,132.21611523628235,0,0,3,0,0,38,2029,1020,8.333333333333334,578.4161987304688,687,0,0,574.1912231445312,273,,8.333333333333334,,5.666666666666667,0,0,0.5035306811332703,4.388393402099609,7,0,1,458.01043701171875,0.0
222,132.81587100028992,0,0,6,1,0,56,2184,1087,5.666666666666667,633.5361938476562,734,0,0,623.740966796875,296,,7.333333333333333,,5.666666666666667,0,0,0.5039573311805725,4.370595455169678,2,0,2,493.338134765625,5.666666666666667
223,133.41451573371887,0,0,1,1,0,55,2227,1084,8.333333333333334,646.9739990234375,773,0,0,640.9605712890625,307,,7.666666666666667,,5.666666666666667,0,0,0.5035520195960999,4.361750602722168,5,0,1,508.97454833984375,10.333333333333334
