Counter,Time,PM2.5,Bin 11,Bin5 MToF,PM1,Bin 8,Temperature,SFR,Bin1 MToF,Bin 3,Bin 14,PM10,Checksum,Bin 13,Bin 2,Bin 10,Pressure,Sampling Period,Bin 6,Bin 4,Bin 12,Bin7 MToF,Bin 9,Bin 7,Bin 1,Bin 15,Bin 5,Bin 0,Bin3 MToF
1750,1048.706298828125,723.4850463867188,0,8.666666666666666,534.667724609375,0,,4.38590145111084,5.666666666666667,138,0,728.795166015625,2254,0,455,0,,0.5040000081062317,1,23,0,0.0,0,0,816,0,3,818,7.666666666666667
1751,1049.3046462535858,727.7168579101562,0,13.0,537.9410400390625,0,,4.369359016418457,5.666666666666667,140,0,732.1954345703125,2259,0,471,0,,0.5033599734306335,0,14,0,0.0,0,0,782,0,4,848,7.666666666666667
1752,1049.903394460678,745.4738159179688,0,9.333333333333334,555.5516357421875,0,,4.3611345291137695,5.666666666666667,127,0,750.1602783203125,2313,0,479,0,,0.5041279792785645,1,8,0,0.0,0,0,830,0,2,866,7.666666666666667
1753,1050.5017638206482,712.8092041015625,0,7.0,531.8098754882812,0,,4.357033729553223,5.666666666666667,117,0,716.9573974609375,2232,0,445,0,,0.5035733580589294,0,22,0,0.0,0,0,790,0,2,856,7.0
1754,1051.1018664836884,732.9963989257812,0,11.666666666666666,539.069580078125,0,,4.354986667633057,5.666666666666667,149,0,737.8223266601562,2255,0,461,0,,0.5043839812278748,0,26,0,0.0,0,0,821,0,3,795,7.666666666666667
1755,1051.7001237869263,719.794921875,0,8.0,532.7802734375,0,,4.485933780670166,5.333333333333333,128,0,725.3514404296875,2290,0,485,0,,0.5037226676940918,2,15,0,0.0,0,0,793,0,2,865,7.0
1756,1052.2999472618103,736.60986328125,0,8.666666666666666,544.9519653320312,0,,4.418436527252197,5.666666666666667,138,0,741.8214111328125,2309,0,474,0,,0.5043200254440308,1,19,0,0.0,0,0,832,0,3,842,6.666666666666667
1757,1052.898360967636,716.6589965820312,0,8.0,528.0844116210938,0,,4.385444641113281,5.666666666666667,146,0,722.4591064453125,2240,0,446,0,,0.5036799907684326,1,21,0,0.0,0,0,796,0,7,823,7.333333333333333
1758,1053.4982478618622,692.730224609375,0,6.666666666666667,518.4016723632812,0,,4.502037525177002,5.333333333333333,144,0,696.5767822265625,2262,0,426,0,,0.5042986869812012,0,10,0,0.0,0,0,819,0,2,861,7.333333333333333
1759,1054.0966186523438,689.5405883789062,0,7.666666666666667,512.710693359375,0,,4.562690258026123,5.333333333333333,141,0,695.075927734375,2258,0,431,0,,0.503765344619751,2,19,0,0.0,0,0,832,0,2,831,7.0
1760,1054.6964013576508,691.7384643554688,0,8.0,513.09765625,0,,4.455348491668701,5.666666666666667,126,0,695.9822387695312,2197,0,446,0,,0.5041706562042236,0,21,0,0.0,0,0,787,0,3,814,7.666666666666667
1761,1055.294677734375,719.1951904296875,0,7.333333333333333,533.5501098632812,0,,4.403549671173096,5.666666666666667,112,0,723.6888427734375,2240,0,471,0,,0.5034239888191223,0,21,0,0.0,0,0,801,0,5,830,7.666666666666667
1762,1055.893704175949,738.2835083007812,0,7.666666666666667,548.6105346679688,0,,4.37809944152832,5.666666666666667,130,0,742.5033569335938,2299,0,477,0,,0.5045120120048523,0,13,0,0.0,0,0,821,0,3,855,7.333333333333333
1763,1056.491685628891,717.41162109375,0,8.0,528.4618530273438,0,,4.498164653778076,5.333333333333333,141,0,722.562255859375,2269,0,483,0,,0.5034026503562927,1,14,0,0.0,0,0,804,0,4,822,8.0
1764,1057.0902523994446,679.3006591796875,0,10.333333333333334,507.62408447265625,0,,4.560700416564941,5.333333333333333,124,0,683.9830932617188,2240,0,433,0,,0.5040640234947205,1,17,0,0.0,0,0,799,0,3,863,7.666666666666667
1765,1057.688630104065,714.5676879882812,0,6.0,528.1201171875,0,,4.454399585723877,5.666666666666667,130,0,719.3976440429688,2250,0,483,0,,0.5033173561096191,1,14,0,0.0,0,0,774,0,2,846,6.666666666666667
1766,1058.2871723175049,729.24072265625,0,8.333333333333334,545.2000732421875,0,,4.403086185455322,5.666666666666667,124,0,733.24072265625,2296,0,456,0,,0.5039146542549133,0,15,0,0.0,0,0,847,0,2,852,7.666666666666667
1767,1058.8855957984924,755.4947509765625,0,7.333333333333333,554.4390258789062,0,,4.377870082855225,5.666666666666667,151,0,760.8064575195312,2341,0,488,0,,0.5033599734306335,0,26,0,0.0,0,0,809,0,6,861,7.333333333333333
1768,1059.4844007492065,713.2730102539062,0,12.333333333333334,531.3297119140625,0,,4.365370273590088,5.666666666666667,130,0,717.2302856445312,2226,0,445,0,,0.5042133331298828,0,16,0,0.0,0,0,809,0,1,825,7.0
1769,1060.0827405452728,752.7413940429688,0,9.0,554.15869140625,0,,4.359147071838379,5.666666666666667,127,0,758.0226440429688,2289,0,504,0,,0.5035520195960999,1,19,0,0.0,0,0,817,0,3,818,7.666666666666667
1770,1060.6814577579498,707.1112060546875,0,8.333333333333334,525.7249145507812,0,,4.48814058303833,5.333333333333333,124,0,712.0706176757812,2272,0,463,0,,0.504149317741394,1,16,0,0.0,0,0,796,0,4,868,8.0
1771,1061.280359506607,733.3880615234375,0,8.666666666666666,545.5858764648438,0,,4.419506549835205,5.666666666666667,127,0,737.4999389648438,2290,0,474,0,,0.5040426850318909,0,12,0,0.0,0,0,850,0,3,824,7.333333333333333
1772,1061.879873752594,718.2918701171875,0,8.666666666666666,534.6412353515625,0,,4.385971546173096,5.666666666666667,117,0,722.701171875,2255,0,456,0,,0.5044053196907043,0,22,0,0.0,0,0,805,0,4,851,7.333333333333333
1773,1062.4784729480743,742.0759887695312,0,6.666666666666667,548.231201171875,0,,4.369393825531006,5.666666666666667,132,0,747.1702880859375,2293,0,488,0,,0.5042346715927124,1,18,0,0.0,0,0,803,0,2,849,7.333333333333333
1774,1063.0788776874542,719.6774291992188,0,5.0,533.5243530273438,0,,4.493565082550049,5.333333333333333,120,0,723.589111328125,2269,0,495,0,,0.505237340927124,0,12,0,0.0,0,0,827,0,2,813,7.0
1775,1063.677753686905,715.7678833007812,0,7.666666666666667,529.8517456054688,0,,4.422135353088379,5.666666666666667,144,0,721.0555419921875,2257,0,445,0,,0.5041279792785645,1,19,0,0.0,0,0,825,0,4,819,7.333333333333333
1776,1064.278623342514,718.7511596679688,0,6.333333333333333,532.3799438476562,0,,4.387265205383301,5.666666666666667,136,0,725.977783203125,2269,0,471,0,,0.5056426525115967,0,13,0,10.333333333333334,0,1,757,0,3,888,7.666666666666667
1777,1064.8775074481964,730.032958984375,0,10.333333333333334,545.3281860351562,0,,4.3700361251831055,5.666666666666667,136,0,734.2620239257812,2310,0,438,0,,0.5042986869812012,0,23,0,0.0,0,0,836,0,1,876,7.666666666666667
1778,1065.4775474071503,703.7544555664062,0,10.666666666666666,524.6187744140625,0,,4.4939045906066895,5.333333333333333,131,0,707.792724609375,2286,0,455,0,,0.5049600005149841,0,17,0,0.0,0,0,793,0,2,888,7.333333333333333
1779,1066.0767743587494,712.8936767578125,0,6.333333333333333,526.5053100585938,0,,4.5585103034973145,5.333333333333333,125,0,717.1104125976562,2283,0,488,0,,0.5041706562042236,0,26,0,0.0,0,0,827,0,1,816,7.666666666666667
1780,1066.6775250434875,662.9190063476562,0,6.333333333333333,494.9051818847656,0,,4.5915141105651855,5.333333333333333,125,0,668.0241088867188,2197,0,428,0,,0.5056853294372559,2,13,0,0.0,0,0,795,0,2,832,7.666666666666667
1781,1067.2764105796814,679.4054565429688,0,8.0,501.1858825683594,0,,4.608196258544922,5.333333333333333,133,0,684.1861572265625,2228,0,474,0,,0.5042346715927124,1,18,0,0.0,0,0,748,0,2,852,7.333333333333333
1782,1067.8768529891968,717.7723388671875,0,9.0,531.088623046875,0,,4.476933479309082,5.666666666666667,127,0,722.0117797851562,2261,0,485,0,,0.5054293274879456,0,13,0,0.0,0,0,823,0,4,809,7.0
1783,1068.4758849143982,711.4247436523438,0,9.333333333333334,528.007568359375,0,,4.54976224899292,5.333333333333333,128,0,716.1162719726562,2289,0,478,0,,0.5040213465690613,1,14,0,0.0,0,0,830,0,2,836,7.333333333333333
1784,1069.0760409832,700.33349609375,0,3.6666666666666665,523.8449096679688,0,,4.44917631149292,5.666666666666667,128,0,704.1368408203125,2252,0,440,0,,0.5049813389778137,0,15,0,0.0,0,0,807,0,1,861,7.666666666666667
1785,1069.6752562522888,703.6749267578125,0,8.0,524.5881958007812,0,,4.5353851318359375,5.333333333333333,132,0,708.2229614257812,2283,0,459,0,,0.5041706562042236,1,10,0,0.0,0,0,822,0,2,857,7.666666666666667
1786,1070.275877714157,700.6757202148438,0,7.666666666666667,515.3467407226562,0,,4.442290306091309,5.666666666666667,149,0,705.81591796875,2218,0,463,0,,0.505407989025116,1,16,0,0.0,0,0,757,0,3,829,7.333333333333333
1787,1070.874913930893,701.43017578125,0,0.0,515.43115234375,0,,4.53180456161499,5.333333333333333,136,0,706.2623291015625,2236,0,487,0,,0.50408536195755,1,22,0,0.0,0,0,770,0,0,820,7.333333333333333
1788,1071.4747853279114,723.6875,0,8.333333333333334,538.2728881835938,0,,4.440572261810303,5.666666666666667,135,0,728.4853515625,2312,0,465,0,,0.5047039985656738,1,17,0,0.0,0,0,805,0,1,888,7.333333333333333
1789,1072.0729932785034,699.115966796875,0,7.333333333333333,519.4492797851562,0,,4.530910491943359,5.333333333333333,105,0,703.8008422851562,2236,0,480,0,,0.5039786696434021,1,17,0,0.0,0,0,798,0,3,832,7.333333333333333
1790,1072.673107624054,723.296142578125,0,12.333333333333334,537.46142578125,0,,4.44014310836792,5.666666666666667,123,0,727.3876342773438,2285,0,478,0,,0.504746675491333,0,17,0,0.0,0,0,810,0,2,855,7.333333333333333
1791,1073.2726774215698,705.8147583007812,0,7.333333333333333,524.6861572265625,0,,4.530686855316162,5.333333333333333,110,0,709.8856201171875,2265,0,481,0,,0.5042133331298828,0,19,0,0.0,0,0,807,0,3,845,7.666666666666667
1792,1073.8725357055664,693.4058227539062,0,10.0,517.84521484375,0,,4.440035820007324,5.666666666666667,115,0,697.2827758789062,2209,0,445,0,,0.5046826601028442,0,17,0,0.0,0,0,792,0,2,838,7.666666666666667
1793,1074.4706604480743,684.6852416992188,0,7.666666666666667,512.2658081054688,0,,4.530631065368652,5.333333333333333,126,0,690.962646484375,2248,0,420,0,,0.5038293600082397,3,13,0,0.0,0,0,819,0,5,862,7.333333333333333
1794,1075.0710456371307,693.2755737304688,0,7.666666666666667,519.0432739257812,0,,4.440009117126465,5.666666666666667,115,0,697.4019165039062,2209,0,429,0,,0.5049600005149841,0,15,0,0.0,0,0,831,0,5,814,7.666666666666667
1795,1075.6702818870544,704.41552734375,0,0.0,525.84765625,0,,4.530616760253906,5.333333333333333,124,0,708.851318359375,2276,0,454,0,,0.5039573311805725,1,17,0,0.0,0,0,844,0,0,836,7.666666666666667
1796,1076.2703943252563,673.9638671875,0,21.0,504.4759826660156,0,,4.577322006225586,5.333333333333333,126,0,678.4862670898438,2236,0,420,0,,0.5048106908798218,1,21,0,0.0,0,0,822,0,1,845,7.333333333333333
1797,1076.8697106838226,691.5955200195312,0,7.666666666666667,513.0377197265625,0,,4.60103702545166,5.333333333333333,136,0,695.550048828125,2260,0,466,0,,0.5037013292312622,0,14,0,0.0,0,0,807,0,2,835,7.0
1798,1077.4704489707947,687.3093872070312,0,15.666666666666666,512.668701171875,0,,4.612987518310547,5.333333333333333,115,0,690.97021484375,2256,0,467,0,,0.5055360198020935,0,16,0,0.0,0,0,827,0,1,830,7.333333333333333
1799,1078.069499015808,658.9006958007812,0,8.666666666666666,492.08074951171875,0,,4.618986129760742,5.333333333333333,113,0,662.595703125,2181,0,444,0,,0.5043626427650452,0,13,0,0.0,0,0,775,0,3,833,7.0
1800,1078.6693794727325,658.8214111328125,0,10.0,487.87396240234375,0,,4.621991157531738,5.333333333333333,138,0,663.5711059570312,2192,0,441,0,,0.5048106908798218,1,16,0,0.0,0,0,749,0,3,844,7.333333333333333
1801,1079.2686409950256,663.3500366210938,0,8.666666666666666,499.0335693359375,0,,4.623494625091553,5.333333333333333,112,0,667.6417846679688,2241,0,428,0,,0.5038506388664246,1,15,0,0.0,0,0,779,0,2,904,7.333333333333333
1802,1079.8688311576843,696.7066650390625,0,10.0,517.0844116210938,0,,4.484140872955322,5.666666666666667,114,0,700.877197265625,2217,0,474,0,,0.5048320293426514,0,13,0,0.0,0,0,775,0,5,836,7.666666666666667
1803,1080.4671022891998,673.3258056640625,0,0.0,505.8661804199219,0,,4.553481101989746,5.333333333333333,105,0,676.881103515625,2222,0,434,0,,0.5041279792785645,0,22,0,0.0,0,0,791,0,0,870,7.333333333333333
1804,1081.0678451061249,657.3318481445312,0,5.333333333333333,494.22283935546875,0,,4.588962078094482,5.333333333333333,109,0,661.7546997070312,2206,0,418,0,,0.5057706832885742,1,17,0,0.0,0,0,785,0,3,873,7.0
1805,1081.666745185852,681.0433349609375,0,7.333333333333333,505.07366943359375,0,,4.606910228729248,5.333333333333333,154,0,685.3860473632812,2278,0,442,0,,0.504256010055542,0,16,0,0.0,0,0,770,0,4,892,7.0
1806,1082.267171382904,675.9607543945312,0,8.333333333333334,504.7121276855469,0,,4.61593770980835,5.333333333333333,130,0,680.0811767578125,2258,0,438,0,,0.505407989025116,0,14,0,0.0,0,0,808,0,5,863,6.666666666666667
1807,1082.8662152290344,711.5120849609375,0,0.0,527.6671142578125,0,,4.480583190917969,5.666666666666667,135,0,715.2880859375,2259,0,477,0,,0.5041919946670532,0,12,0,0.0,0,0,799,0,0,836,7.0
1808,1083.4665820598602,674.0656127929688,0,9.0,503.79779052734375,0,,4.551646709442139,5.333333333333333,131,0,678.4085083007812,2217,0,430,0,,0.5054293274879456,1,12,0,0.0,0,0,802,0,1,840,7.0
1809,1084.0657303333282,724.3306274414062,0,0.0,532.173828125,0,,4.588029861450195,5.333333333333333,142,0,728.5249633789062,2336,0,518,0,,0.5043200254440308,0,21,0,0.0,0,0,792,0,0,863,7.333333333333333
1810,1084.6665680408478,673.1356201171875,0,9.666666666666666,504.94378662109375,0,,4.606441020965576,5.333333333333333,118,0,677.0717163085938,2243,0,426,0,,0.5058559775352478,0,17,0,0.0,0,0,840,0,4,838,7.333333333333333
1811,1085.2652966976166,695.5206298828125,0,8.333333333333334,517.412353515625,0,,4.476105213165283,5.666666666666667,122,0,700.3969116210938,2248,0,450,0,,0.5044479966163635,1,23,0,0.0,0,0,770,0,2,880,7.333333333333333
1812,1085.8656976222992,680.0614624023438,0,11.666666666666666,505.2586669921875,0,,4.549334526062012,5.333333333333333,132,0,685.0858154296875,2228,0,438,0,,0.5055146813392639,1,17,0,0.0,0,0,795,0,5,840,7.333333333333333
1813,1086.4647142887115,695.461181640625,0,9.0,519.6021728515625,0,,4.448971271514893,5.666666666666667,122,0,700.0889282226562,2241,0,428,0,,0.5042133331298828,0,17,0,0.0,0,0,803,0,8,863,7.0
1814,1087.065467596054,742.5422973632812,0,10.333333333333334,549.9398193359375,0,,4.400432109832764,5.666666666666667,138,0,746.9860229492188,2322,0,490,0,,0.5055999755859375,0,9,0,0.0,0,0,817,0,5,863,7.333333333333333
1815,1087.6640198230743,690.3704833984375,0,9.666666666666666,513.6829223632812,0,,4.509922027587891,5.333333333333333,119,0,694.68505859375,2229,0,450,0,,0.5038719773292542,0,19,0,0.0,0,0,790,0,5,846,7.666666666666667
1816,1088.2643880844116,697.0738525390625,0,8.333333333333334,517.7566528320312,0,,4.566735744476318,5.333333333333333,120,0,700.9384765625,2257,0,485,0,,0.5050666928291321,0,10,0,0.0,0,0,792,0,3,847,7.666666666666667
1817,1088.8634583950043,656.3607788085938,0,8.0,486.1646423339844,0,,4.5956830978393555,5.333333333333333,140,0,661.0498657226562,2167,0,435,0,,0.5038719773292542,1,13,0,0.0,0,0,743,0,3,832,7.333333333333333
1818,1089.4635326862335,654.5060424804688,0,9.666666666666666,490.9186706542969,0,,4.610295295715332,5.333333333333333,141,0,658.0077514648438,2201,0,408,0,,0.5046826601028442,0,9,0,0.0,0,0,794,0,1,848,7.0
1819,1090.0618195533752,655.6176147460938,0,9.666666666666666,491.3355407714844,0,,4.617635726928711,5.333333333333333,102,0,659.3822021484375,2177,0,435,0,,0.5040640234947205,0,16,0,0.0,0,0,782,0,4,838,7.0
1820,1090.6620309352875,667.6874389648438,0,8.0,499.9891357421875,0,,4.621315002441406,5.333333333333333,104,0,672.031494140625,2222,0,452,0,,0.5049600005149841,1,13,0,0.0,0,0,781,0,3,868,7.333333333333333
1821,1091.2612082958221,676.5999755859375,0,8.0,502.74859619140625,0,,4.623156547546387,5.333333333333333,106,0,681.8809204101562,2193,0,458,0,,0.5038933157920837,2,18,0,0.0,0,0,837,0,3,769,7.0
1822,1091.8613300323486,684.2937622070312,0,8.0,506.79010009765625,0,,4.624077796936035,5.333333333333333,145,0,688.510498046875,2254,0,454,0,,0.5046826601028442,0,14,0,0.0,0,0,816,0,4,821,7.333333333333333
1823,1092.4595639705658,697.9073486328125,0,7.0,520.4862670898438,0,,4.484415054321289,5.666666666666667,108,0,702.6301879882812,2232,0,462,0,,0.5040000081062317,1,14,0,0.0,0,0,793,0,4,850,7.666666666666667
1824,1093.0597486495972,684.9328002929688,0,9.0,515.2561645507812,0,,4.417700290679932,5.666666666666667,121,0,689.1052856445312,2217,0,402,0,,0.5049600005149841,0,17,0,0.0,0,0,810,0,5,862,7.333333333333333
1825,1093.6590657234192,686.551025390625,0,7.333333333333333,510.8915710449219,0,,4.5189738273620605,5.333333333333333,104,0,690.5106811523438,2185,0,469,0,,0.503765344619751,0,11,0,0.0,0,0,792,0,5,804,8.0
1826,1094.2597153186798,697.715087890625,0,8.333333333333334,519.4927978515625,0,,4.571372032165527,5.333333333333333,111,0,701.9013671875,2275,0,474,0,,0.5055360198020935,0,17,0,0.0,0,0,812,0,5,856,7.333333333333333
1827,1094.8586118221283,668.7786254882812,0,9.0,501.2829895019531,0,,4.598030090332031,5.333333333333333,123,0,672.686767578125,2231,0,426,0,,0.5041706562042236,0,14,0,0.0,0,0,800,0,4,864,7.333333333333333
1828,1095.4592821598053,690.876953125,0,8.333333333333334,511.0554504394531,0,,4.611475467681885,5.333333333333333,121,0,695.5150146484375,2265,0,488,0,,0.5055786371231079,1,20,0,0.0,0,0,774,0,1,860,7.333333333333333
1829,1096.0583691596985,682.3316040039062,0,8.333333333333334,509.3896789550781,0,,4.478480339050293,5.666666666666667,119,0,686.7224731445312,2183,0,441,0,,0.5043839812278748,1,10,0,0.0,0,0,794,0,2,816,7.666666666666667
1830,1096.6587207317352,682.9124145507812,0,8.333333333333334,505.9538879394531,0,,4.550561428070068,5.333333333333333,130,0,687.59130859375,2215,0,458,0,,0.505728006362915,1,16,0,0.0,0,0,787,0,2,821,7.333333333333333
1831,1097.2573699951172,710.6338500976562,0,0.0,529.4696044921875,0,,4.449558258056641,5.666666666666667,132,0,716.4892578125,2260,0,451,0,,0.5041279792785645,3,10,0,0.0,0,0,821,0,0,843,7.0
1832,1097.8581120967865,741.08935546875,0,7.333333333333333,547.673828125,0,,4.400719165802002,5.666666666666667,131,0,745.5653076171875,2301,0,488,0,,0.5054293274879456,0,20,0,0.0,0,0,833,0,3,826,7.666666666666667
1833,1098.4571776390076,710.4159545898438,0,9.0,524.5777587890625,0,,4.376699924468994,5.666666666666667,138,0,714.950927734375,2204,0,452,0,,0.5043200254440308,0,19,0,0.0,0,0,794,0,4,797,7.333333333333333
1834,1099.0573723316193,707.1571044921875,0,9.666666666666666,530.6326293945312,0,,4.364788055419922,5.666666666666667,99,0,710.6638793945312,2224,0,464,0,,0.5050879716873169,0,11,0,0.0,0,0,764,0,1,885,7.333333333333333
1835,1099.656361579895,700.4874877929688,0,5.666666666666667,522.7996826171875,0,,4.358856201171875,5.666666666666667,145,0,704.5409545898438,2218,0,419,0,,0.5039786696434021,0,13,0,0.0,0,0,784,0,2,855,7.333333333333333
1836,1100.2571313381195,721.9300537109375,0,0.0,533.0665893554688,0,,4.355896472930908,5.666666666666667,156,0,726.0308227539062,2237,0,458,0,,0.5054720044136047,0,14,0,0.0,0,0,800,0,0,809,7.0
1837,1100.856071472168,687.949951171875,0,8.666666666666666,513.7327880859375,0,,4.3544182777404785,5.666666666666667,117,0,692.1493530273438,2143,0,423,0,,0.504149317741394,0,11,0,0.0,0,0,792,0,6,794,7.333333333333333
1838,1101.4565246105194,719.861328125,0,8.666666666666666,532.3057250976562,0,,4.353679180145264,5.666666666666667,124,0,724.3611450195312,2232,0,472,0,,0.5054293274879456,0,20,0,0.0,0,0,770,0,4,842,6.666666666666667
1839,1102.0556118488312,707.5286865234375,0,8.333333333333334,524.9268798828125,0,,4.4852399826049805,5.333333333333333,129,0,711.3408203125,2256,0,482,0,,0.504149317741394,0,11,0,0.0,0,0,773,0,1,860,7.333333333333333
1840,1102.655515909195,706.5470581054688,0,9.666666666666666,527.19189453125,0,,4.418100833892822,5.666666666666667,101,0,711.7994995117188,2217,0,463,0,,0.5048106908798218,2,15,0,0.0,0,0,807,0,2,827,7.333333333333333
1841,1103.2549138069153,709.6503295898438,0,9.0,525.9364013671875,0,,4.385278701782227,5.666666666666667,120,0,715.020263671875,2227,0,463,0,,0.5038719773292542,1,15,0,0.0,0,0,753,0,7,868,7.666666666666667
